TIME,[JYJ]AI_CAL[5],[JYJ]AI_CAL[6],[JYJ]AI_CAL[7],[GXC]AI_CAL[35],[GXC]AI_CAL[46],[GXC]AI_CAL[37],[GXC]AI_CAL[33],[GXC]AI_CAL[45],[GXC]AI_CAL[47],[GXC]AI_CAL[34],[PDJ]AI_CAL[12],[PDJ]AI_CAL[11],[PDJ]AI_CAL[10],[PDJ]AI_CAL[7],[PDJ]AI_CAL[8],[PDJ]AI_CAL[9],[PDJ]AI_CAL[5]
2023/3/22 20:15,33.1,1.07,0.77,0,5.18,17.59,26.9,402.82,7.58,2231.13,10.17,0.3,1.49,1.45,6.92,12.54,2176.27
2023/3/22 20:30,33.1,1.07,0.77,0,5.18,17.55,26.49,402.69,7.55,2178.13,10.06,0.3,1.49,1.48,6.93,11.1,2154.18
2023/3/22 20:45,33.1,1.07,0.77,0,5.18,17.45,22.01,402.84,7.57,2344.68,10.06,0.3,1.49,1.36,6.93,11.13,2122.38
2023/3/22 21:00,33.08,1.07,0.77,5.6,5.18,17.47,19.66,402.64,7.52,2259.69,10.05,0.3,1.49,1.28,6.93,11.09,2149.18
2023/3/22 21:15,33.1,1.07,0.77,5.61,5.18,17.63,16.83,424.06,7.5,2190.01,10.06,0.3,1.49,1.32,6.94,11.1,2107.56
2023/3/22 21:30,33.1,1.07,0.77,5.57,5.18,17.49,18.07,424.23,7.52,2297.48,10.06,0.3,1.49,1.18,6.94,11.09,1848.66
2023/3/22 21:45,33.1,1.07,0.77,5.6,5.18,17.46,19.36,423.99,7.47,2259.59,10.06,0.3,1.49,1.12,6.95,11.1,1896.45
2023/3/22 22:00,32.99,1.07,0.76,5.61,5.18,17.47,24.49,424,7.45,2293.35,10.06,0.3,1.49,1.04,6.95,11.12,1933.94
2023/3/22 22:15,33.1,1.07,0.76,5.58,5.18,17.61,23.66,424.01,7.44,2232.21,10.06,0.3,1,1.11,6.94,11.1,1912.35
2023/3/22 22:30,33.1,1.07,0.77,5.58,5.18,0,27.96,424.12,7.47,2182.35,9.67,0.3,1,1.06,6.94,11.68,1947.19
2023/3/22 22:45,33.04,1.07,0.76,5.58,5.18,0,17.01,424.23,7.48,2235.94,9.67,0.3,1,1.16,6.95,11.68,2005.89
2023/3/22 23:00,33.1,1.07,0.76,25.16,5.18,0,28.67,424.12,7.46,2361.07,9.67,0.3,1,1.18,6.94,11.66,1976.05
2023/3/22 23:15,32.99,1.07,0.77,25.21,5.18,0,29.73,434.59,7.43,2292.77,9.67,0.3,1,1.57,6.93,11.67,2003.14
2023/3/22 23:30,32.99,1.07,0.77,25.18,5.18,0,16.3,434.59,7.42,2243.89,9.67,0.3,1.01,1.54,6.93,11.68,1987.73
2023/3/22 23:45,33.1,1.07,0.76,25.17,3.19,0,19.07,434.57,7.43,2242.22,9.67,0.3,1,1.4,6.94,11.66,1987.83
2023/3/22 2:00,29.03,1.07,0.77,0,5.18,0,33.67,380.03,7.57,2183.53,8.14,0.26,0.72,4.85,6.94,11.16,1990.48
2023/3/22 2:15,29.03,1.07,0.77,0,5.18,0,24.13,379.9,7.53,2202.08,8.14,0.26,0.99,2.87,6.94,11.19,1975.95
2023/3/22 2:30,29.03,1.07,0.77,0,5.18,0,47.98,380.02,7.55,2113.75,8.48,0.26,0.99,2.14,6.92,11.73,1969.57
2023/3/22 2:45,29.03,1.07,0.77,0,5.18,0,39.21,380.06,7.55,2141.03,8.48,0.26,0.99,1.84,6.92,11.72,1918.24
2023/3/22 3:00,29.03,1.07,0.77,0,5.18,0,39.21,380.06,7.56,2285.7,8.48,0.26,0.99,1.72,6.93,11.73,1931.59
2023/3/22 3:15,29.03,1.07,0.77,0,5.18,0,38.5,282.52,7.51,2056.14,8.48,0.29,0.99,1.63,6.93,11.75,1994.01
2023/3/22 3:30,29.03,1.07,0.77,0,5.18,0,38.91,282.54,7.5,2163.21,8.48,0.29,0.99,1.51,6.93,11.73,1968.88
2023/3/22 3:45,29.03,1.07,0.77,0,5.18,0,34.85,282.59,7.51,2037,8.48,0.29,0.99,1.58,6.94,11.72,1946.8
2023/3/22 4:00,29.03,1.07,0.77,0,5.18,0,37.74,282.69,7.53,2100.6,8.48,0.29,0.99,1.53,6.93,11.74,1939.34
2023/3/22 4:15,29.04,1.07,0.77,0,5.18,0,36.09,282.55,7.49,2006.08,8.48,0.29,1,1.42,6.94,11.72,1935.42
2023/3/22 4:30,29.03,1.07,0.77,0,5.18,0,30.49,282.54,7.47,2020.02,10.88,0.29,1,1.36,6.93,12.01,1899.59
2023/3/22 4:45,29.03,1.07,0.77,0,5.18,0,30.61,282.69,7.5,1969.38,10.89,0.29,1,1.22,6.94,12.01,1840.22
2023/3/22 5:00,29.03,1.07,0.77,0,5.18,0,31.26,282.62,7.48,1962.31,10.89,0.29,1,1.27,6.94,12.02,1844.63
2023/3/22 5:15,29.03,1.07,0.77,0,5.18,0,35.5,185.96,7.46,1828.34,10.89,0.28,1,1.13,6.95,12,1739.22
2023/3/22 5:30,29.03,1.07,0.77,0,5.18,0,32.44,185.98,7.46,1878.79,10.89,0.28,1,1.01,6.96,12.01,1474.43
2023/3/22 5:45,29.03,1.07,0.76,0,5.18,0,31.73,185.96,7.46,2014.03,10.89,0.29,1,0.97,6.97,12.03,1469.81
2023/3/22 6:00,29.03,1.07,0.77,0,5.18,0,18.42,186.04,7.48,2090.39,10.89,0.28,1,0.94,6.98,12.03,1601.92
2023/3/22 6:15,29.03,1.07,0.77,0,5.18,0,26.61,186.14,7.49,1841.69,10.89,0.28,0.6,1.35,6.97,12,1843.65
2023/3/22 6:30,29.03,1.07,0.77,0,5.18,0,45.22,186.11,7.47,1829.71,10.03,0.28,0.6,2.66,6.97,11.97,1780.74
2023/3/22 6:45,29.03,1.07,0.77,0,5.18,0,28.9,185.93,7.44,1921.38,10.03,0.28,0.6,2.78,6.97,11.99,1809.01
2023/3/22 7:00,29.03,1.07,0.76,0,5.18,0,30.61,185.96,7.42,1969.47,10.03,0.28,0.6,2.5,6.98,11.97,1793.89
2023/3/22 7:15,29.03,1.07,0.77,0,5.18,0,29.79,163.1,7.46,1876.82,10.03,0.27,0.6,2.26,7,11.98,1774.56
2023/3/22 7:30,29.03,1.07,0.77,0,5.18,0,29.85,163.1,7.46,1957.89,10.03,0.27,0.6,2.06,7.01,11.97,1744.03
2023/3/22 7:45,29.03,1.07,0.77,0,5.18,0,32.97,162.99,7.45,2116.3,10.03,0.27,0.6,1.91,7.03,11.99,1775.05
2023/3/22 8:00,29.03,1.07,0.76,0,5.18,0,33.32,163.06,7.46,2237.61,10.03,0.27,0.6,1.8,7.04,11.98,1794.38
2023/3/22 8:15,29.03,1.07,0.77,0,5.18,0,33.14,162.91,7.43,2311.71,10.03,0.27,0.34,1.71,7.05,11.97,1802.63
2023/3/22 8:30,29.03,1.07,0.76,0,5.18,0,29.02,162.9,7.44,2249.19,9.3,0.27,0.34,1.55,7.07,12.63,1873.09
2023/3/22 8:45,29.13,1.07,0.77,0,5.18,0,29.61,162.88,7.46,2324.47,9.31,0.27,0.34,1.45,7.06,12.63,1892.04
2023/3/22 9:00,29.03,1.07,0.76,0,5.18,0,33.91,162.89,7.49,2328.29,9.3,0.27,0.34,1.45,7.07,12.65,1932.57
2023/3/22 9:15,29.03,1.07,0.76,0,5.18,0,34.09,215.1,7.49,2264.5,9.3,0.28,0.34,1.3,7.06,12.63,1940.91
2023/3/22 9:30,29.03,1.07,0.76,0,5.18,0,30.38,215.12,7.51,2327.12,9.3,0.28,0.34,1.38,7.05,12.63,2670.72
2023/3/22 9:45,29.03,1.07,0.76,0,5.18,0,29.14,215.28,7.55,2334.08,9.3,0.28,0.34,1.46,7.03,12.65,2500.15
2023/3/23 0:00,33.1,1.07,0.77,25.17,3.19,0,18.19,434.65,7.42,2285.6,9.67,0.3,1,1.41,6.92,11.66,2037.68
2023/3/23 0:15,33.01,1.07,0.77,25.18,3.19,0,18.95,434.58,7.39,2234.66,9.67,0.3,1.24,1.25,6.91,11.66,2047.01
2023/3/23 0:30,33.1,1.07,0.77,25.18,3.18,0,7.35,434.78,7.42,2156.74,9.82,0.3,1.24,1.22,6.91,11.5,2007.26
2023/3/23 0:45,33,1.07,0.77,25.15,3.18,0,18.01,434.77,7.43,2270.68,9.82,0.3,1.24,1.3,6.91,11.48,2026.01
2023/3/23 10:00,22.95,1.07,0.76,17.96,2.05,15.66,14.83,216.59,7.47,2239.67,7.11,0.28,0.28,0.92,7.02,10.66,2105.01
2023/3/23 10:15,22.95,1.07,0.76,17.94,2.04,15.71,16.36,216.52,7.47,2253.41,7.1,0.28,0.04,0.97,7.03,10.63,2091.17
2023/3/23 10:30,22.95,1.07,0.76,17.96,2.05,18.36,14.54,216.59,7.47,2163.8,7.1,0.28,9.93,0.85,7.04,24.57,2073.21
2023/3/23 10:45,22.95,1.07,0.76,17.94,2.05,18.48,11.24,216.46,7.44,2213.86,15.06,0.28,1.6,0.89,7.05,23.93,1718.91
2023/3/23 11:00,22.95,1.07,0.76,23.36,2.04,18.46,11.89,216.53,7.44,2229.66,15.07,0.28,1.55,0.79,7.05,23.5,1777.4
2023/3/23 11:15,22.95,1.07,0.76,23.32,2.04,18.47,16.01,394.67,7.41,2379.53,15.06,0.5,0.04,0.89,7.04,71.5,2157.13
2023/3/23 11:30,22.95,1.07,0.76,23.34,2.05,18.33,10.83,394.81,7.42,2478.36,15.06,0.5,1.54,0.99,7.03,50.74,2127.68
2023/3/23 11:45,22.95,1.07,0.76,23.36,2.9,18.5,14.65,394.63,7.41,2342.43,8.88,0.5,1.54,1.06,7.02,20.18,2148.98
2023/3/23 12:00,23.04,1.07,0.76,23.32,2.91,18.47,11.53,394.68,7.42,2422.12,8.88,0.5,1.54,1.05,7.01,20.18,2182.55
2023/3/23 12:15,22.95,1.07,0.76,23.32,2.9,18.54,10.88,394.86,7.45,2339.97,8.88,0.2,1.54,1.06,7,20.18,2145.45
2023/3/23 12:30,22.95,1.07,0.76,23.34,2.91,27.33,13.3,394.61,7.39,2400.92,8.88,0.2,0.04,0.97,6.99,20.2,2141.52
2023/3/23 12:45,22.95,1.07,0.76,23.31,2.9,27.35,13.06,394.82,7.44,2341.35,8.69,0.2,0.04,1.07,6.98,20.19,2100.2
2023/3/23 13:00,22.95,1.07,0.76,23.83,2.9,27.37,13.48,394.73,7.46,2338.21,8.69,0.2,0.04,1.01,6.98,20.19,2093.53
2023/3/23 13:15,22.95,1.07,0.76,23.8,2.9,27.35,13.12,361.45,7.47,2322.9,8.68,0.2,0.52,1.02,6.97,20.19,2139.27
2023/3/23 13:30,22.95,1.07,0.77,23.83,2.9,27.21,10.3,361.38,7.46,2333.99,8.68,0.2,0.52,1.09,6.96,10.98,2180.88
2023/3/23 13:45,22.95,1.07,0.76,23.87,3.52,27.26,12.95,361.34,7.46,2344.29,10.94,0.2,0.52,1.23,6.96,10.98,2151.83
2023/3/23 14:00,22.95,1.07,0.76,23.82,3.53,27.37,12.59,361.36,7.47,2331.04,10.94,0.2,0.52,1.29,6.96,10.98,2120.42
2023/3/23 14:15,28.03,1.07,0.76,23.83,3.52,27.33,12.71,361.37,7.49,2344,10.94,0.2,0.52,1.2,6.95,10.99,2155.66
2023/3/23 14:30,28.03,1.07,0.76,23.82,3.53,25.93,9.06,361.4,7.48,2354.4,10.94,0.2,0.52,1.16,6.96,10.99,2075.47
2023/3/23 14:45,27.94,1.07,0.76,23.82,3.52,25.91,8.53,361.58,7.52,2325.55,10.94,0.2,0.52,1.21,6.96,10.98,2085.58
2023/3/23 15:00,28.03,1.07,0.76,23.88,3.53,25.96,10,361.37,7.47,2313.47,10.94,0.2,0.52,1.17,6.98,10.99,2060.75
2023/3/23 15:15,28.03,1.07,0.76,23.9,3.53,25.93,9.24,361.36,7.46,2334.77,10.94,0.2,0.63,1.18,6.98,11,2083.91
2023/3/23 15:30,28.03,1.07,0.76,23.92,3.53,25.87,9.53,361.35,7.45,2340.95,10.94,0.2,0.63,1.18,6.99,11.48,2074.98
2023/3/23 15:45,28.03,1.07,0.76,23.96,3.21,25.88,6.17,361.57,7.49,2264.2,10.94,0.2,0.63,1.11,7,11.48,1760.82
2023/3/23 16:00,28.03,1.07,0.77,23.94,3.21,25.95,9.82,361.36,7.46,2264.5,10.94,0.2,0.63,1.06,7,11.48,1802.23
2023/3/23 16:15,26.03,1.07,0.76,23.91,3.21,25.93,6.35,361.59,7.51,2481.6,10.94,0.2,0.63,1.21,7,11.49,2211.7
2023/3/23 16:30,26.05,1.07,0.76,23.91,3.2,27.13,6.29,361.59,7.52,2480.71,10.94,0.2,0.63,1.22,7.01,11.48,2185.69
2023/3/23 16:45,25.96,1.07,0.76,23.94,3.21,27.15,6.41,361.55,7.51,2297.67,10.94,0.2,0.63,1.27,7.01,11.48,2202.77
2023/3/23 17:00,25.96,1.07,0.76,23.2,3.21,27.19,7.7,361.34,7.49,2352.83,10.94,0.2,0.63,1.2,7.02,11.48,2191.87
2023/3/23 17:15,26.05,1.07,0.76,23.17,3.21,27.13,8.88,361.41,7.53,2324.27,10.94,0.2,2.43,1.31,7.02,11.48,2180.98
2023/3/23 17:30,26.05,1.07,0.76,23.2,3.2,27.2,6.53,361.55,7.57,2309.45,18.05,0.2,2.43,1.26,7.02,13.5,2113.06
2023/3/23 17:45,26.05,1.07,0.76,23.19,2.81,27.2,8.41,361.44,7.56,2481.79,18.05,0.2,2.43,1.21,7.03,13.52,2148.29
2023/3/23 18:00,26.05,1.07,0.76,23.17,2.82,27.27,3.82,361.39,7.54,2382.86,18.05,0.2,2.43,1.22,7.03,13.53,2193.34
2023/3/23 18:15,29.03,1.07,0.76,23.17,2.82,27.13,6,327.99,7.57,2366.28,18.05,0.58,2.43,1.22,7.03,13.51,2188.53
2023/3/23 18:30,29.03,1.07,0.76,23.18,2.81,24.28,7.35,327.87,7.55,2380.9,18.05,0.58,2.43,1.4,7.04,13.51,2208.65
2023/3/23 18:45,29.03,1.07,0.76,23.19,2.82,24.33,3.99,327.88,7.53,2381.78,18.05,0.58,2.43,1.47,7.04,13.51,2174.89
2023/3/23 19:00,29.03,1.07,0.76,22.94,2.82,24.34,3.05,327.94,7.55,2379.33,18.05,0.58,2.43,1.45,7.03,13.52,2224.85
2023/3/23 19:15,29.03,1.07,0.76,22.93,2.82,24.33,5.94,327.8,7.53,2329.96,18.05,0.58,3.8,1.37,7.04,13.5,2201.78
2023/3/23 19:30,29.03,1.07,0.76,22.91,2.81,24.21,5.23,328.03,7.57,2379.62,18.05,0.58,3.8,1.53,7.04,12.48,2188.63
2023/3/23 19:45,29.03,1.07,0.76,22.89,2.36,24.28,2.64,327.97,7.54,2380.21,9.29,0.58,3.8,1.75,7.04,12.5,2254.1
2023/3/23 1:00,33.1,1.07,0.76,24,3.19,0,18.19,434.8,7.44,2235.35,9.82,0.3,1.24,1.26,6.9,11.48,2007.46
2023/3/23 1:15,33.1,1.07,0.77,24.01,3.19,0,2.7,496.88,7.41,2203.94,9.82,0.3,1.24,1.21,6.89,11.47,2031.5
2023/3/23 1:30,33.1,1.07,0.77,23.95,3.19,0,13.53,496.9,7.42,2294.83,9.82,0.3,1.24,1.24,6.89,11.47,2030.62
2023/3/23 1:45,33.1,1.07,0.77,23.95,2.8,0,17.36,496.98,7.44,2185.49,9.82,0.3,1.24,1.23,6.9,11.47,2048.19
2023/3/23 20:00,29.03,1.07,0.76,22.91,2.35,24.43,3.11,327.87,7.52,2394.74,9.29,0.58,3.8,1.69,7.05,12.48,2338.7
2023/3/23 20:15,29.03,1.07,0.76,22.88,2.35,24.23,2.52,304.17,7.51,2413.98,9.29,0.58,3.8,1.67,7.04,12.48,2340.07
2023/3/23 20:30,29.03,1.07,0.76,22.92,2.35,25.59,6.82,304.14,7.51,2370.2,9.28,0.22,3.8,1.66,7.03,12.47,2311.61
2023/3/23 20:45,29.13,1.07,0.76,22.94,2.35,25.57,5.47,304.09,7.49,2320.25,9.29,0.22,3.8,1.71,7.03,12.49,2290.21
2023/3/23 21:00,29.03,1.07,0.76,24.54,2.35,25.56,1.76,304.22,7.5,2388.75,9.28,0.22,3.8,1.56,7.02,12.48,2264.3
2023/3/23 21:15,29.03,1.07,0.76,24.57,2.36,25.52,2.58,304.15,7.48,2342.33,9.29,0.22,4.44,1.47,7.03,12.47,2196.78
2023/3/23 21:30,29.03,1.07,0.76,24.56,2.35,25.43,5.76,304.2,7.5,2454.71,9.29,0.22,4.44,1.42,7.03,12.36,2170.87
2023/3/23 21:45,29.03,1.07,0.76,24.55,2.87,25.48,1.52,304.29,7.5,2514.87,9.29,0.22,4.44,1.43,7.03,12.35,2168.32
2023/3/23 22:00,29.03,1.07,0.76,24.64,2.87,25.52,3.64,304.11,7.46,2448.03,9.29,0.22,0.04,1.39,7.02,12.35,2164.29
2023/3/23 22:15,29.03,1.07,0.76,24.62,2.87,25.47,0.93,304.22,7.47,2327.41,9.29,0.22,4.77,1.32,7.03,12.35,2169.3
2023/3/23 22:30,29.03,1.07,0.76,24.59,2.87,26.78,4.88,304.25,7.48,2377.76,9.29,0.22,4.77,1.28,7.02,12.37,2185.3
2023/3/23 22:45,29.03,1.07,0.76,24.59,2.87,26.93,1.23,304.3,7.48,2400.73,9.29,0.22,4.77,1.35,7.02,12.35,2158.89
2023/3/23 23:00,29.03,1.07,0.76,24.8,2.87,26.96,3.76,304.3,7.51,2393.56,9.29,0.22,4.77,1.29,7.03,12.35,2150.45
2023/3/23 23:15,29.03,1.07,0.76,24.76,2.87,26.96,4.82,304.09,7.47,2352.73,9.29,0.22,4.77,1.26,7.03,12.36,2164.1
2023/3/23 23:30,29.03,1.07,0.76,24.79,2.87,26.9,2.58,304.33,7.51,2333.2,12.36,0.22,4.77,1.39,7.03,13,2248.31
2023/3/23 23:45,29.03,1.07,0.76,24.78,3.17,26.85,0.87,304.24,7.51,2419.18,12.36,0.22,4.77,1.47,7.03,12.98,2213.27
2023/3/23 2:00,33.1,1.07,0.77,23.98,2.81,0,19.19,496.75,7.39,2169.49,9.81,0.3,1.24,1.24,6.89,11.47,1992.34
2023/3/23 2:15,33.1,1.07,0.76,24.01,2.81,0,17.83,496.89,7.43,2201.69,9.82,0.3,1.37,1.14,6.89,11.49,2028.66
2023/3/23 2:30,32.99,1.07,0.76,23.98,2.81,24.31,12.77,496.99,7.44,2151.44,9.71,0.3,1.37,1.16,6.88,12.24,1943.46
2023/3/23 2:45,33.1,1.07,0.77,23.99,2.81,24.17,14.83,496.79,7.4,2146.53,9.71,0.3,1.37,1.07,6.89,12.28,1960.74
2023/3/23 3:00,33.1,1.07,0.76,20.52,2.81,24.33,9.88,496.78,7.4,2091.17,9.71,0.3,1.37,1.05,6.89,12.25,2017.47
2023/3/23 3:15,31.02,1.07,0.76,20.54,2.81,24.28,12.83,287.58,7.38,2099.91,9.7,0.3,1.37,1.15,6.88,12.25,1931.98
2023/3/23 3:30,31.02,1.07,0.76,20.51,2.81,24.26,3.82,287.78,7.42,2072.43,9.71,0.3,1.37,1.31,6.88,12.26,1907.64
2023/3/23 3:45,31.02,1.07,0.76,20.51,2.16,24.24,5.76,287.58,7.36,2043.08,9.7,0.3,1.37,1.28,6.89,12.25,1649.81
2023/3/23 4:00,31.02,1.07,0.77,20.48,2.16,24.26,0.64,287.78,7.4,2027.87,9.7,0.3,1.37,1.14,6.88,12.25,1626.16
2023/3/23 4:15,31.02,1.07,0.76,20.5,2.15,24.38,3.88,287.68,7.38,1995.78,9.71,0.3,1,1.05,6.89,12.25,1642.94
2023/3/23 4:30,31.02,1.07,0.76,20.52,2.16,24.71,0.23,287.77,7.37,1914.12,9.21,0.3,1,0.98,6.89,11.66,1684.85
2023/3/23 4:45,31.02,1.07,0.77,20.5,2.16,24.77,1.23,287.61,7.34,1930.61,9.2,0.3,1,0.87,6.9,11.63,1665.91
2023/3/23 5:00,31.04,1.07,0.77,17.45,2.16,24.68,3.35,287.57,7.33,1899.89,9.2,0.3,1,0.85,6.9,11.64,1677.2
2023/3/23 5:15,31.02,1.07,0.76,17.57,2.16,24.71,1.17,218.63,7.37,1772.1,9.2,0.3,1,0.88,6.9,11.64,1690.64
2023/3/23 5:30,31.02,1.07,0.76,17.52,2.16,24.67,5.11,218.58,7.36,1925.9,9.21,0.3,1,0.85,6.91,11.63,1733.24
2023/3/23 5:45,31.02,1.07,0.77,17.49,1.77,24.66,7.65,218.42,7.33,1828.83,9.2,0.3,1,0.86,6.92,11.63,1722.05
2023/3/23 6:00,31.11,1.07,0.77,17.54,1.77,24.63,6.41,218.48,7.33,1873,9.2,0.3,1,0.92,6.91,11.65,1682
2023/3/23 6:15,31.11,1.07,0.76,17.52,1.77,24.76,5.88,218.49,7.33,1875.94,9.21,0.3,0.67,0.91,6.93,11.66,1681.91
2023/3/23 6:30,31.02,1.07,0.76,17.49,1.77,18.15,3.99,218.46,7.31,1818.33,8.52,0.3,0.67,0.9,6.93,11.1,1671.9
2023/3/23 6:45,31.02,1.07,0.76,17.46,1.76,18.25,5.64,218.54,7.34,1994.89,8.52,0.3,0.67,0.87,6.95,11.11,1680.53
2023/3/23 7:00,31.02,1.07,0.76,14.75,1.77,18.24,2.88,218.6,7.35,2037.68,8.52,0.3,0.67,0.74,6.96,11.1,1691.52
2023/3/23 7:15,31.08,1.07,0.76,14.77,1.77,18.33,0.28,200.63,7.33,1829.22,8.52,0.29,0.67,0.74,6.97,11.12,1702.03
2023/3/23 7:30,31.02,1.07,0.76,14.71,1.77,18.23,0,200.61,7.32,1896.06,8.52,0.29,0.67,0.83,6.97,11.1,1663.85
2023/3/23 7:45,31.02,1.07,0.76,14.75,1.51,18.28,0,200.68,7.33,2028.46,8.52,0.29,0.67,0.73,6.98,11.1,1692.6
2023/3/23 8:00,31.02,1.07,0.76,14.77,1.51,18.24,0.46,200.7,7.34,2071.35,8.52,0.29,0.67,0.81,6.99,11.12,1716.16
2023/3/23 8:15,31.11,1.07,0.76,14.75,1.51,18.33,0.93,200.53,7.31,2228.38,8.52,0.29,0.28,0.81,7,11.1,1735.79
2023/3/23 8:30,31.11,1.07,0.76,14.75,1.5,15.49,5.94,200.51,7.33,2139.66,7.1,0.29,0.28,0.81,7,10.63,1747.86
2023/3/23 8:45,31.02,1.07,0.76,14.76,1.5,15.61,9.41,200.56,7.34,2211.89,7.1,0.29,0.28,0.79,7.01,10.63,1760.23
2023/3/23 9:00,26.05,1.07,0.76,17.98,1.51,15.55,19.6,200.48,7.35,2331.83,7.1,0.29,0.28,0.85,7,10.65,1797.91
2023/3/23 9:15,26.03,1.07,0.76,18.01,1.51,15.68,14.12,216.6,7.41,2160.07,7.1,0.28,0.28,1.12,6.99,10.63,2267.05
2023/3/23 9:30,26.05,1.07,0.76,17.91,1.51,15.5,17.77,216.37,7.41,2205.51,7.1,0.28,0.29,1.06,7,10.63,2170.77
2023/3/23 9:45,25.96,1.07,0.76,17.99,2.04,15.47,15.95,216.38,7.42,2238.88,7.1,0.28,0.28,0.96,7.01,10.63,2081.75
2023/3/24 0:00,29.03,1.07,0.76,24.78,3.16,26.96,5.11,304.15,7.53,2422.12,12.36,0.22,4.77,1.97,7.03,12.98,2195.8
2023/3/24 0:15,29.05,1.07,0.76,24.75,3.17,26.84,3.29,304.1,7.5,2413.19,12.36,0.22,4.6,2.05,7.04,12.98,2216.8
2023/3/24 0:30,29.03,1.07,0.76,24.75,3.16,27.17,3.88,304.25,7.54,2404.06,12.36,0.22,4.6,1.9,7.04,12.98,2290.9
2023/3/24 0:45,29.03,1.07,0.76,24.78,3.16,27.25,4.82,304.18,7.53,2304.15,12.36,0.22,4.6,1.81,7.05,12.97,2236.04
2023/3/24 10:00,26.05,1.07,0.76,18.07,2.02,17.76,1.29,270.22,7.49,2236.04,6.27,0.32,0.15,0.88,7.02,11.02,1906.76
2023/3/24 10:15,26.05,1.07,0.76,18.06,2.03,17.7,0.76,270.22,7.5,2419.86,6.27,0.29,0.19,0.87,7.03,11,1922.76
2023/3/24 10:30,26.05,1.06,0.76,18.04,2.03,20.96,2.76,269.99,7.46,2424.97,6.27,0.29,0.19,0.96,7.03,11,2011.28
2023/3/24 10:45,25.96,1.06,0.76,18.04,2.03,20.92,2.35,269.99,7.47,2359.31,6.27,0.29,0.19,0.97,7.03,11,2066.44
2023/3/24 11:00,26.05,1.07,0.76,23.22,2.03,21.01,3.94,270.06,7.49,2430.86,6.27,0.29,0.19,0.98,7.02,11.01,2052.21
2023/3/24 11:15,26.05,1.06,0.76,23.26,2.02,20.9,2.99,270.15,7.51,2399.35,6.27,0.29,0.19,1.01,7.01,11,2077.14
2023/3/24 11:30,26.05,1.07,0.76,23.24,2.03,20.91,0.23,270.11,7.49,2500.54,5.11,0.29,0.19,0.99,7.01,10.26,2083.03
2023/3/24 11:45,25.96,1.07,0.76,23.21,2.99,20.9,0.87,353.14,7.48,2427.13,5.1,0.29,0.19,1.01,7,10.25,2104.13
2023/3/24 12:00,26.05,1.07,0.76,23.25,2.98,20.89,3.88,353.16,7.5,2362.15,5.11,0.29,0.19,0.96,7.01,10.28,2125.23
2023/3/24 12:15,24.94,1.07,0.76,23.26,2.98,20.84,2.58,353.26,7.53,2420.55,5.11,0.27,0.08,0.99,7,10.25,2108.06
2023/3/24 12:30,25.06,1.07,0.76,23.23,2.98,26.18,0.28,353.32,7.54,2423.69,5.11,0.27,0.08,1.05,6.99,10.25,2110.7
2023/3/24 12:45,24.94,1.07,0.76,23.24,2.98,26.11,1.87,353.3,7.54,2490.23,5.11,0.27,0.08,1.07,6.99,10.26,2150.75
2023/3/24 13:00,24.94,1.07,0.76,25.02,2.99,26.23,0.17,353.22,7.52,2515.95,5.11,0.27,0.08,1.13,7,10.26,2202.57
2023/3/24 13:15,24.94,1.07,0.76,25.01,2.99,26.12,0.76,353.31,7.56,2409.95,5.11,0.27,0.08,1.21,7,10.25,2237.71
2023/3/24 13:30,24.94,1.07,0.76,25.05,2.98,26.1,0.28,353.32,7.56,2440.77,5.46,0.27,0.08,1.54,7,10.84,2220.24
2023/3/24 13:45,25.05,1.07,0.76,25.01,3.33,26.18,0.11,410.01,7.56,2351.95,5.46,0.27,0.08,1.59,7,10.86,2208.75
2023/3/24 14:00,24.96,1.07,0.76,25.06,3.33,26.21,0,409.96,7.55,2353.12,5.46,0.27,0.08,1.52,7,10.85,2178.92
2023/3/24 14:15,24.94,1.07,0.76,24.98,3.33,26.14,0,409.98,7.56,2353.32,5.46,0.25,0.12,1.45,7,10.85,2195.99
2023/3/24 14:30,25.05,1.07,0.76,25.05,3.33,27.57,0.4,409.86,7.53,2330.45,5.46,0.25,0.12,1.37,7,10.85,2173.91
2023/3/24 14:45,25.05,1.06,0.76,25.04,3.34,27.7,0,409.98,7.56,2333.89,5.46,0.25,0.12,1.3,6.99,10.87,2149.47
2023/3/24 15:00,24.94,1.07,0.76,24.4,3.33,27.64,3.82,409.79,7.54,2390.81,5.46,0.25,0.12,1.26,7,10.84,2152.52
2023/3/24 15:15,25.05,1.07,0.76,24.38,3.33,27.65,3.35,409.9,7.57,2322.5,5.46,0.25,0.13,1.26,7,10.85,2142.8
2023/3/24 15:30,24.94,1.07,0.76,24.37,3.34,27.64,2.58,409.79,7.55,2362.65,6.15,0.25,0.12,1.13,6.99,10.91,2103.84
2023/3/24 15:45,24.94,1.07,0.76,24.39,2.62,27.63,3.11,515.92,7.58,2372.85,6.15,0.25,0.12,1.15,7,10.93,2126.11
2023/3/24 16:00,25.05,1.07,0.76,24.39,2.63,27.66,1.52,515.78,7.55,2517.22,6.15,0.25,0.12,1.15,6.99,10.91,2110.02
2023/3/24 16:15,24.94,1.07,0.76,24.38,2.63,27.67,0.46,515.82,7.55,2423,6.14,0.25,0.3,1.2,6.99,10.9,2161.74
